time,phase,p,q
1672562280,A,-142082.16489283714,632703.437429443
1672562280,B,-177458.8872390239,355122.069934309
1672562280,C,-371432.798503703,339167.0306327447
1672562340,A,-157827.1252713351,627436.3306340416
1672562340,B,-176797.82971403233,354103.349125043
1672562340,C,-377008.14546771406,330603.7867725855
1672562400,A,-73788.5150684945,635683.8086758038
1672562400,B,-74520.24974486112,384118.477692897
1672562400,C,-306685.0813274748,389155.8582149171
1672562460,A,81664.16731658213,623703.5181939398
1672562460,B,106907.07583102773,369306.03284161224
1672562460,C,-158959.48722788296,459730.05291018996
1672562520,A,34544.31097617341,627643.1181895279
1672562520,B,80409.7461397255,375271.49349732755
1672562520,C,-194996.52693255595,444729.12967731955
1672562580,A,-52761.92088064803,628089.1228251036
1672562580,B,11600.295612663327,384197.69656099804
1672562580,C,-265245.2773652999,407776.21639815625
1672562640,A,-73908.16702403585,624304.3781758405
1672562640,B,10258.931763121118,382874.52924119274
1672562640,C,-275540.53913188394,398764.75166275725
1672562700,A,-116871.54278424643,617257.0381861506
1672562700,B,-14493.37194160428,382082.9816904228
1672562700,C,-303837.90412598004,376612.9420865689
1672562760,A,-124546.22303049649,613000.6354070171
1672562760,B,870.1392518836976,380321.00338066724
1672562760,C,-301719.72073617263,374923.18302111985
1672562820,A,-117652.72590579298,610751.3229006785
1672562820,B,32199.615772738725,376406.2679113845
1672562820,C,-287360.86227048765,381892.396704117
1672562880,A,-171344.25049917653,597599.8480874149
1672562880,B,-1141.1194131616435,377135.532232523
1672562880,C,-322530.8234607239,351636.4027379578
1672562940,A,-6512.032432447034,609507.1697189889
1672562940,B,189318.7844772374,317368.02298489405
1672562940,C,-167860.29721031152,435858.736040499
1672563000,A,-97054.05284167636,603050.91490077
1672563000,B,127684.94575457735,347026.8323230167
1672563000,C,-241030.6623875676,400532.83475090313
1672563060,A,-183439.23776641072,583664.0644468542
1672563060,B,65076.19110486323,364048.4363335353
1672563060,C,-304818.13514466124,354628.04336618155
1672563120,A,-68350.96847844272,598007.515507609
1672563120,B,204094.58729375282,300777.0167631373
1672563120,C,-192609.28892846793,416885.0595395168
1672563180,A,-74053.29592958004,594153.6070661522
1672563180,B,220288.9061810179,286172.8509458224
1672563180,C,-187378.97575920934,415914.99898360355
1672563240,A,-30817.579080797983,592567.0720014367
1672563240,B,269906.5442004922,234502.72034522594
1672563240,C,-136017.44281080907,430455.9981070844
1672563300,A,53023.851532998684,583935.612493805
1672563300,B,325283.14371450414,137312.83584421722
1672563300,C,-43170.96656430919,443392.55825184577
1672563360,A,58274.982425684204,581072.9383359241
1672563360,B,332072.5971324131,114954.20750621364
1672563360,C,-30843.379344250574,442224.23470030987
1672563420,A,-11193.784606652413,585841.9275118758
1672563420,B,308083.43488131254,170862.01028591947
1672563420,C,-95843.37947925195,434088.7547704481
1672563480,A,4933.86571726235,583214.4974696791
1672563480,B,321109.09397649195,140346.609675049
1672563480,C,-73437.00432172399,435962.16520502296
1672563540,A,27782.414433756963,579507.1888347563
1672563540,B,333249.7475857185,101582.0889789291
1672563540,C,-43986.319515382354,437185.6874517801
1672563600,A,-27576.379239033286,580585.865282971
1672563600,B,317984.79310657,143175.7602934426
1672563600,C,-94021.16029839368,429748.6309386366
1672563660,A,-38788.920036114796,578575.6792244538
1672563660,B,318777.0601318309,138709.71059931268
1672563660,C,-98848.21729965281,427226.50473311293
1672563720,A,-199490.9336217759,551733.7759308883
1672563720,B,225730.3848408341,269217.5894300994
1672563720,C,-247531.09064661112,368033.98493979406
1672563780,A,-194574.4352943087,550635.3765337588
1672563780,B,243177.0152209258,250899.21450831258
1672563780,C,-236136.91998880787,372472.06532687903
1672563840,A,-198282.6912989466,546705.5779829501
1672563840,B,254161.10356736137,237107.67196547159
1672563840,C,-231916.25850903665,372326.80235586094
1672563900,A,-195851.5851636375,544419.0037278349
1672563900,B,269642.43663372786,215916.7948846796
1672563900,C,-221396.6852331423,375415.98322817654
1672563960,A,-166473.82597653102,549541.147038949
1672563960,B,298580.1989734637,167782.56758514227
1672563960,C,-185110.12432634633,390275.43270719395
1672564020,A,-190686.93463649735,540212.6751036951
1672564020,B,295017.8304185422,171664.79828724076
1672564020,C,-200493.29008044326,380920.0396468238
1672564080,A,-279309.3788743066,503126.10794083093
1672564080,B,245623.86337479335,238608.7936822166
1672564080,C,-276375.86810289597,332083.72332618426
1672564140,A,-214793.9161108704,526683.682117947
1672564140,B,300799.21749307076,154482.22206795705
1672564140,C,-207640.08620171787,372366.5550397444
1672564200,A,-243952.38992519866,512633.928560431
1672564200,B,294589.4908436339,163893.12792562856
1672564200,C,-227790.10897864623,358839.41932920803
1672564260,A,-317988.9282686668,472305.6582280145
1672564260,B,256150.54184176683,219979.77455596172
1672564260,C,-289596.2729004285,312218.80168185825
1672564320,A,-371333.62944682105,432430.2648333749
1672564320,B,222502.5141605655,253850.2795141576
1672564320,C,-329973.5861028587,269161.98358312336
1672564380,A,-413482.40869537264,392676.49618278234
1672564380,B,191479.0289419417,277657.16864276154
1672564380,C,-359287.7279012643,228031.70882599123
1672564440,A,-395196.55212198064,405428.18960622116
1672564440,B,227945.97422233396,244832.41422570063
1672564440,C,-338469.4367747668,251877.5483337734
1672564500,A,-274233.25880553323,482877.86088369857
1672564500,B,317071.6533853743,83181.27152435046
1672564500,C,-216858.58997826296,351390.7415614121
1672564560,A,-165261.83722641994,520393.93339704286
1672564560,B,313745.58746100415,-72359.06346927083
1672564560,C,-94963.9638146148,393846.57994507515
1672564620,A,-119624.83705380661,527271.6594214807
1672564620,B,283889.0914141984,-144368.0783197158
1672564620,C,-37631.64058639829,398717.1817625217
1672564680,A,-207965.83839531316,502095.7694128588
1672564680,B,312863.5795938875,-66091.00475589353
1672564680,C,-124029.67375190649,382709.985382745
1672564740,A,-288378.3913951785,463604.88554109674
1672564740,B,320618.8459037996,12729.753804568898
1672564740,C,-201972.32994219882,349759.3993837829
1672564800,A,-303645.72421138256,451529.01767594676
1672564800,B,319280.4275157153,8056.346427176712
1672564800,C,-209956.02154280248,342776.6784159151
1672564860,A,-285192.55873932166,458430.14575540915
1672564860,B,313580.0248242888,-42753.16730968086
1672564860,C,-181328.5749082244,354450.1631238986
1672564920,A,-290857.348780411,451533.3411174169
1672564920,B,308069.77282571554,-62738.006741290614
1672564920,C,-178109.72912453694,353033.48168282496
1672564980,A,-360199.72552212834,400235.879459086
1672564980,B,314647.5184430415,3830.4081772414197
1672564980,C,-244545.2002885441,311365.4959265234
1672565040,A,-399248.3866666531,360232.69904197525
1672565040,B,312024.52056018444,32447.095811177373
1672565040,C,-277915.4728566352,280332.4688765326
1672565100,A,-462645.9428311692,278006.17422452144
1672565100,B,292802.4642771411,114280.62828833268
1672565100,C,-337996.60307608126,205764.01704494533
1672565160,A,-465226.05292222276,267735.06894587824
1672565160,B,297701.2684295822,93655.51300308784
1672565160,C,-334984.7210548737,205132.5374530618
1672565220,A,-467946.76769153564,257555.92829706852
1672565220,B,300681.59150225,75915.93998925811
1672565220,C,-332890.15671815735,203650.86877198878
1672565280,A,-513969.1397407177,155087.30314085237
1672565280,B,264012.5066632353,164674.14611068193
1672565280,C,-376697.1027045526,107686.47612768438
1672565340,A,-507927.73222335445,162023.91030799155
1672565340,B,280543.0083340476,128471.86492582722
1672565340,C,-367682.9865939905,125070.73579296753
1672565400,A,-521185.9916127122,108080.65926655423
1672565400,B,267228.82825365313,152108.21619586073
1672565400,C,-378438.54428057675,81231.88044655969
1672565460,A,-515027.3286349761,114206.65319250904
1672565460,B,284933.94074274093,106391.30291804009
1672565460,C,-369038.89168145903,101254.62913718887
1672565520,A,-517971.248718046,86042.4826696576
1672565520,B,284924.52737965697,100561.27861691866
1672565520,C,-370518.69972748065,84840.37101186038
1672565580,A,-517917.9162961736,66705.35796367093
1672565580,B,287518.04348204413,85411.77073246847
1672565580,C,-369235.10359742935,77309.13283800214
1672565640,A,-493313.63458208763,144824.83098768568
1672565640,B,291716.2756407554,-42742.33207762587
1672565640,C,-330749.0983029131,166760.17936364652
1672565700,A,-487057.8867196593,153842.77882041573
1672565700,B,281144.0438424358,-80764.67932360484
1672565700,C,-318331.9241363727,183341.59916881658
1672565760,A,-511607.2904543153,50053.3091021623
1672565760,B,293478.70344149607,17136.059130298057
1672565760,C,-358676.8220377778,88624.78979700508
1672565820,A,-513601.9798042584,-65264.5511183445
1672565820,B,269223.63917523046,122211.44946061578
1672565820,C,-371200.6202786207,-22377.130452154153
1672565880,A,-478219.1147168061,-214287.94472480947
1672565880,B,172665.31635835665,243996.6604315004
1672565880,C,-335521.64623059036,-170570.36262757643
1672565940,A,-500859.2896151335,-123556.44883540916
1672565940,B,258792.44006569887,139189.99147187357
1672565940,C,-363402.90887756395,-67413.5841056421
1672566000,A,-442167.1106602521,-281012.7150085431
1672566000,B,131896.48196727573,267447.90810889244
1672566000,C,-300138.6512039766,-225803.4135065998
1672566060,A,-482073.0117440173,-180957.59297183846
1672566060,B,242811.35638579304,163400.16119045592
1672566060,C,-349798.96481502976,-114841.14465317398
1672566120,A,-502210.80163734534,-53995.69172691474
1672566120,B,286685.9425514753,-5266.859447942211
1672566120,C,-359069.361833571,27930.219846719458
1672566180,A,-499895.06087405974,6688.364317191059
1672566180,B,268019.0037850756,-92564.59058029694
1672566180,C,-342670.1996840739,96012.97384164209
1672566240,A,-473425.35037801525,131502.07644641664
1672566240,B,166965.31034370617,-222890.6284792613
1672566240,C,-273120.5653114031,217227.56943355894
1672566300,A,-497635.1057616693,11858.90825451195
1672566300,B,257389.50474852996,-115348.73488762838
1672566300,C,-337343.50715319195,106944.0113392258
1672566360,A,-483016.6877094186,92619.15848325344
1672566360,B,189770.57322552023,-203822.76463719594
1672566360,C,-294202.30221252475,187830.55469950422
1672566420,A,-456373.6568612686,162961.3283281169
1672566420,B,83243.52137112063,-261020.38865909155
1672566420,C,-231239.48810105122,253278.7101337507
1672566480,A,-493329.8923531765,-55823.00756801149
1672566480,B,266568.50730003725,-87511.34529090796
1672566480,C,-347922.0983514072,53843.83901787999
1672566540,A,-463691.1734984422,-182337.19324567207
1672566540,B,280546.5615406851,10560.411562861895
1672566540,C,-346592.6256485642,-64533.16675269747
1672566600,A,-346942.2911340619,-356823.9123028905
1672566600,B,245398.05524931566,131873.4889876174
1672566600,C,-267198.57102455484,-226257.10969152983
1672566660,A,-122586.61429075284,-492455.42809267994
1672566660,B,38803.27813089995,280663.90546062
1672566660,C,-44583.1973122268,-354047.51067965105
1672566720,A,-48552.0898025178,-509216.127933359
1672566720,B,-48043.681510176306,281498.72557534574
1672566720,C,33876.08126274313,-358309.8374207333
1672566780,A,-64189.86503243886,-503497.32192360103
1672566780,B,167.5731630842009,282907.45816961955
1672566780,C,7836.306948681013,-356311.0909465807
1672566840,A,198036.66082950623,-469752.62781279517
1672566840,B,-177394.24730354582,219572.75476437813
1672566840,C,230022.47124194278,-271805.0523139094
1672566900,A,427115.6632200026,-281856.57535211445
1672566900,B,-278450.22364161396,39138.66038119555
1672566900,C,353331.6472928122,-36489.12001130908
1672566960,A,302061.5643891296,-417465.0117007862
1672566960,B,-257423.98438629362,122757.40438560281
1672566960,C,309259.7576506294,-184468.65479395422
1672567020,A,176409.9190187875,-494161.8824472556
1672567020,B,-260897.6189580794,133426.74281053085
1672567020,C,250746.10044785615,-272165.92624981946
1672567080,A,86717.96407672662,-521791.4365862821
1672567080,B,-253492.61120270388,154364.5755016871
1672567080,C,196649.54909638775,-319073.63810348144
1672567140,A,-133632.06126514147,-509558.85273578414
1672567140,B,-136038.5045816223,264082.92697917414
1672567140,C,5108.023165697744,-374740.95835592784
1672567200,A,-257301.9635495966,-453877.9761283526
1672567200,B,-6777.465005238446,294501.25854620925
1672567200,C,-125718.87712497526,-349364.90909962216
1672567260,A,-314502.98190968373,-413493.0361266878
1672567260,B,58366.40769551889,287705.49568292906
1672567260,C,-186616.05670938958,-319317.298220176
1672567320,A,-254672.2370918301,-461077.6091848317
1672567320,B,-57006.96806719554,292581.158515503
1672567320,C,-108362.11688855129,-359926.7390316704
1672567380,A,-174780.6432910023,-503647.81614867836
1672567380,B,-165530.28734402204,252454.88485347154
1672567380,C,-13120.114138581468,-380773.68317781953
1672567440,A,-53673.764887956226,-540364.9633127754
1672567440,B,-279574.6409642551,129018.70569514684
1672567440,C,124391.8869270714,-368642.3689048635
1672567500,A,-85543.59513406125,-534388.1428068802
1672567500,B,-261105.16539344846,161217.31808428638
1672567500,C,91867.22208309261,-376609.95621959044
1672567560,A,-126970.98496865612,-523544.995320249
1672567560,B,-230634.8033246023,200274.66256905455
1672567560,C,47897.877566969095,-382757.0071499459
1672567620,A,-89269.12296291444,-532956.1216477178
1672567620,B,-255410.75723557238,169110.0261374191
1672567620,C,86177.51621879812,-377218.1342636209
1672567680,A,-216228.79057831995,-484329.4140737967
1672567680,B,-117250.16979933056,276495.1445336327
1672567680,C,-60476.904565606405,-374036.02643373056
1672567740,A,-132977.84118753864,-517394.8311845029
1672567740,B,-196349.4600523233,229863.70755383265
1672567740,C,28578.481983620783,-380556.23800380697
1672567800,A,-185568.39190716256,-493777.92061447306
1672567800,B,-110651.16322469842,276699.2401797908
1672567800,C,-40565.89083698223,-373716.82141526043
1672567860,A,-66900.6478191987,-527180.095629737
1672567860,B,-207715.84595361786,216155.36487081074
1672567860,C,78545.76904698591,-370200.9581532608
1672567920,A,-110741.7357426927,-512311.6710124388
1672567920,B,-126409.45278587108,266544.5456964741
1672567920,C,17573.429824053517,-371707.63391034806
1672567980,A,-55890.93909145892,-520565.634135852
1672567980,B,-152556.85121326838,251478.7974871963
1672567980,C,64300.53223090192,-365474.86062653875
1672568040,A,-155585.88825155556,-488555.88960521773
1672568040,B,9799.271719564356,287149.9734690848
1672568040,C,-58343.60181035143,-357261.56315112516
1672568100,A,120957.83589424602,-513147.8245995677
1672568100,B,-255736.39056491156,147612.72704099774
1672568100,C,217605.5113847355,-302812.8280923736
1672568160,A,239663.8417105539,-473389.0636669117
1672568160,B,-293507.5442977142,43156.4984286356
1672568160,C,303691.42176846403,-219837.28772924238
1672568220,A,364295.6748840477,-393079.100159612
1672568220,B,-282377.61339315644,-99011.8704940685
1672568220,C,367660.1757335566,-89969.61280126467
1672568280,A,416110.15057243785,-336875.8885541831
1672568280,B,-263468.66079147987,-139738.23188007233
1672568280,C,376576.29506089346,-23885.62316586379
1672568340,A,346283.4735521889,-391652.249096326
1672568340,B,-288872.6476038048,26278.604863295717
1672568340,C,343098.921955488,-128981.40318752192
1672568400,A,380669.2268278057,-350518.51080053806
1672568400,B,-283076.9594109522,40007.571698461215
1672568400,C,348384.25371427846,-95334.64943006328
