time,phase,p,q
1672566300,A,479242.493963,134565.83590700003
1672566300,B,282046.7802769999,-2074.012678
1672566300,C,349417.830404,56078.901163999995
1672566360,A,473886.828518,131585.344495
1672566360,B,278461.242077,-3990.8016270000003
1672566360,C,344887.387198,53740.134465
1672566420,A,467275.334388,128401.990123
1672566420,B,273906.394409,-6034.422412
1672566420,C,339109.676978,51248.73511999999
1672566480,A,477671.518628,135353.28286699997
1672566480,B,280561.208999,-1553.2703790000003
1672566480,C,347464.727653,56720.44223800001
1672566540,A,478753.281252,138027.722231
1672566540,B,280745.189628,184.357425
1672566540,C,347603.069999,58847.969263000006
1672566600,A,477173.764655,141412.36183100002
1672566600,B,278576.87306,2397.5878149999994
1672566600,C,344669.552647,61565.051077
1672566660,A,485219.010724,148668.551944
1672566660,B,283244.9253,7087.631677
1672566660,C,350440.52824300004,67295.894906
1672566720,A,488692.284841,151123.198456
1672566720,B,285437.479765,8670.234528999998
1672566720,C,353187.036492,69227.49262500001
1672566780,A,484998.760335,149686.654091
1672566780,B,282801.27608100005,7752.174804
1672566780,C,349828.368118,68111.042294
1672566840,A,485717.704363,154804.270157
1672566840,B,282060.38662800007,11083.857755
1672566840,C,348677.916903,72194.418019
1672566900,A,485947.155543,160394.14225800004
1672566900,B,280801.555788,14725.762035999998
1672566900,C,346839.835964,76660.531321
1672566960,A,490327.780842,158419.986076
1672566960,B,284879.715192,13417.747550000002
1672566960,C,352191.267526,75043.94313
1672567020,A,500084.92256000004,158844.250122
1672567020,B,292718.436484,13644.786856999997
1672567020,C,362323.29472,75297.59892
1672567080,A,504623.713489,158559.819579
1672567080,B,296490.151593,13435.628860000004
1672567080,C,367218.394682,75031.208716
1672567140,A,503711.883737,154214.42975699998
1672567140,B,296873.262144,10608.170000999999
1672567140,C,367878.591,71569.68676200001
1672567200,A,499566.20317100006,150476.331447
1672567200,B,294465.269855,8193.299743
1672567200,C,364900.510798,68619.91720100002
1672567260,A,497782.384597,148665.107612
1672567260,B,293482.162968,7022.093647
1672567260,C,363696.042464,67188.38192400002
1672567320,A,504323.08095400006,152015.59147500002
1672567320,B,297941.952216,9171.795707
1672567320,C,369345.68224600004,69809.547046
1672567380,A,509968.53961,155375.30233
1672567380,B,301670.917292,11331.485556999998
1672567380,C,374048.84698,72444.428804
1672567440,A,518795.871419,160393.299171
1672567440,B,307564.604789,14554.042910999999
1672567440,C,381493.555792,76375.41848699999
1672567500,A,517211.5327919999,159312.975588
1672567500,B,306553.21138,13858.558685999998
1672567500,C,380224.104978,75526.65481
1672567560,A,515069.67787499994,157874.06406800004
1672567560,B,305180.446864,12932.433437000002
1672567560,C,378500.071317,74396.43273100001
1672567620,A,516456.49672899995,159009.090697
1672567620,B,306016.556141,13664.670783
1672567620,C,379541.158262,75290.067704
1672567680,A,507609.653213,153825.58693300004
1672567680,B,300150.590213,10333.947008
1672567680,C,372138.630631,71226.712948
1672567740,A,510793.55888299993,156430.360913
1672567740,B,302069.66179099993,12014.73834
1672567740,C,374526.303607,73279.109063
1672567800,A,504663.93162800005,153514.100578
1672567800,B,297830.818271,10146.582664
1672567800,C,369145.653352,71002.39938100001
1672567860,A,507772.657248,156721.021002
1672567860,B,299532.426267,12220.475668000001
1672567860,C,371228.463361,73536.48818200002
1672567920,A,501064.9233549999,153821.074107
1672567920,B,294818.419322,10365.530277
1672567920,C,365232.709234,71277.33609500002
1672567980,A,500219.2084879999,154573.995245
1672567980,B,293934.046683,10860.692513000002
1672567980,C,364058.886682,71885.737331
1672568040,A,490405.030943,149655.375873
1672568040,B,287213.799022,7704.975700000001
1672568040,C,355542.334233,68040.053991
1672568100,A,502781.739212,158625.378513
1672568100,B,294972.358786,13488.001582999997
1672568100,C,365250.41567399993,75099.276256
1672568160,A,505348.159165,161738.061913
1672568160,B,296258.005621,15503.419398000004
1672568160,C,366798.244424,77562.623807
1672568220,A,509625.39439999993,165844.73183200002
1672568220,B,298681.72939899995,18157.410598
1672568220,C,369782.70117400005,80804.02195100002
1672568280,A,508687.57333800005,166943.02747400003
1672568280,B,297634.21553,18878.093399
1672568280,C,368384.432618,81689.28206899998
1672568340,A,497189.924876,161573.22457
1672568340,B,289654.343025,15438.042996000002
1672568340,C,358254.848863,77501.844336
1672568400,A,491845.630333,160810.952925
1672568400,B,285498.023863,14968.27063
1672568400,C,352902.878763,76940.508101
1672568460,A,494193.311541,163901.25696400003
1672568460,B,286612.03596,16970.849541
1672568460,C,354228.545488,79389.694241
1672568520,A,489583.887837,163549.5707
1672568520,B,282948.689046,16764.394664
1672568520,C,349500.779357,79149.940626
1672568580,A,483612.804365,162688.152164
1672568580,B,278308.24375,16232.158902000001
1672568580,C,343527.744181,78516.10779899999
1672568640,A,476008.8074289999,161163.84181599997
1672568640,B,272509.800146,15274.904712
1672568640,C,336082.076521,77367.616007
1672568700,A,466986.4306009999,166205.83190800002
1672568700,B,263865.572745,18602.180845
1672568700,C,324713.61367700004,81490.018767
1672568760,A,427881.682727,161115.291257
1672568760,B,233357.52961099998,15445.790272999999
1672568760,C,285467.854649,77807.41196
1672568820,A,404783.206277,162789.473046
1672568820,B,214146.390628,16617.373564
1672568820,C,260599.37096000003,79401.55246700002
1672568880,A,390664.559191,162762.107595
1672568880,B,202678.668411,16643.799785
1672568880,C,245800.305953,79538.726636
1672568940,A,384182.804681,162400.61373600003
1672568940,B,197504.549723,16427.206331
1672568940,C,239138.117038,79321.936252
1672569000,A,372070.302635,161341.457442
1672569000,B,187935.512597,15770.867317999999
1672569000,C,226832.294863,78611.278318
1672569060,A,335725.9025220001,161073.067709
1672569060,B,158493.933092,15679.723737999999
1672569060,C,188892.127381,78838.003646
1672569120,A,244554.40030000004,157052.496622
1672569120,B,85593.077786,13163.222163999999
1672569120,C,95227.127596,76812.18387099999
1672569180,A,179744.255322,160746.400096
1672569180,B,32200.459417,15547.01555
1672569180,C,26553.010287,80791.254638
1672569240,A,163378.954147,157388.62267
1672569240,B,19813.930296,13344.63971
1672569240,C,10774.846813999993,78314.77863600002
1672569300,A,199672.49596699997,162295.5161
1672569300,B,47930.386392,16569.450450000004
1672569300,C,46686.67606499999,81739.872909
1672569360,A,176781.058064,157962.72511100004
1672569360,B,30506.713793,13732.554015999998
1672569360,C,24470.379216000005,78570.260294
1672569420,A,229904.678954,156919.04251
1672569420,B,73762.31781,13078.082952000002
1672569420,C,80031.59852,76914.791478
1672569480,A,212682.267521,158170.951517
1672569480,B,59501.775754,13890.606441000004
1672569480,C,61675.06090399999,78187.641782
1672569540,A,177095.572078,154503.438769
1672569540,B,31635.480238000004,11481.596928
1672569540,C,26029.77186399999,75747.975569
1672569600,A,181069.644829,151568.013408
1672569600,B,35593.212109,9574.784614
1672569600,C,31202.054463999993,73296.57191
1672569660,A,161158.103969,155614.341471
1672569660,B,18466.235210999996,12187.383751000001
1672569660,C,9103.369703000006,76903.951015
1672569720,A,131449.018232,156319.39940600004
1672569720,B,-5724.247379000004,12602.170921999998
1672569720,C,-21926.571492000003,77961.320728
1672569780,A,138303.547456,154974.867751
1672569780,B,153.49818399999634,11738.921392999999
1672569780,C,-14352.519161000015,76751.343813
1672569840,A,109469.16944799999,155516.260223
1672569840,B,-23277.146794000004,12037.101942999992
1672569840,C,-44385.87784999999,77672.55548600001
1672569900,A,147488.08978,160181.130076
1672569900,B,6264.195683999999,15140.544008
1672569900,C,-6684.884922000007,80848.943323
1672569960,A,204060.74690700005,170364.16400500003
1672569960,B,49446.284427,21823.100465999996
1672569960,C,48370.01496300001,88236.09259699998
1672570020,A,231055.472353,174702.57014899998
1672570020,B,70199.410478,24653.979191000002
1672570020,C,74869.150038,91342.82222300001
1672570080,A,199185.022753,169119.250677
1672570080,B,45815.137482,21010.458639
1672570080,C,43750.082896,87300.648157
1672570140,A,195110.75537899998,169561.963179
1672570140,B,42407.908218,21295.887727
1672570140,C,39364.49676000001,87725.01581199998
1672570200,A,195633.379548,169159.682144
1672570200,B,42931.912723,21034.428847
1672570200,C,40050.17936900001,87389.055517
1672570260,A,261691.706474,167384.22671800002
1672570260,B,96856.485056,19881.711887
1672570260,C,109360.1646,84944.23434800001
1672570320,A,310937.198356,175221.203862
1672570320,B,134786.845323,24935.111821000002
1672570320,C,157879.943176,90594.94989500001
1672570380,A,321267.40059999994,176534.419918
1672570380,B,142831.806437,25774.441113
1672570380,C,168189.34377199996,91515.27934600001
1672570440,A,330108.427694,177365.867501
1672570440,B,149792.440513,26300.713516000003
1672570440,C,177121.976614,92067.226427
1672570500,A,318344.653512,179343.125185
1672570500,B,139750.439534,27608.19044
1672570500,C,164126.612333,93826.35339000002
1672570560,A,296018.388742,181276.009321
1672570560,B,121161.420684,28897.147047000002
1672570560,C,140143.399535,95705.811084
1672570620,A,262068.84161500004,171249.662322
1672570620,B,96184.145791,22398.238369
1672570620,C,108365.966722,88074.058009
1672570680,A,291744.6619499999,176826.34725299999
1672570680,B,118821.176701,26004.576856
1672570680,C,137284.431253,92163.62449399999
1672570740,A,322256.8068779999,180654.73225899998
1672570740,B,142591.438664,28455.877462
1672570740,C,167738.783761,94832.28162499999
1672570800,A,341115.336299,188108.179327
1672570800,B,156004.387816,33275.679899
1672570800,C,184750.055024,100595.34649600001
1672570860,A,327896.815071,191112.433455
1672570860,B,144525.814146,35256.531267
1672570860,C,169869.656155,103208.53112300001
1672570920,A,342909.603273,190949.35001499997
1672570920,B,156743.00672100004,35122.39692800001
1672570920,C,185603.079742,102865.593253
1672570980,A,310507.651667,192622.390214
1672570980,B,130047.815402,36266.693398
1672570980,C,151189.011798,104681.104125
1672571040,A,294865.089395,194659.83375900006
1672571040,B,116859.372545,37612.455321
1672571040,C,134159.23349699998,106563.28759100001
1672571100,A,283115.122559,195459.552636
1672571100,B,107139.872147,38144.49909900001
1672571100,C,121637.80856600002,107390.10584600002
1672571160,A,202294.88985,195011.14678200003
1672571160,B,41844.79119299999,37862.347805
1672571160,C,37820.30673299999,108330.709712
1672571220,A,230809.410669,196471.326882
1672571220,B,64543.63123400001,38822.72079299999
1672571220,C,66895.50221,109042.93712000002
1672571280,A,264035.057781,200696.86650100004
1672571280,B,90378.947433,41566.641662
1672571280,C,99928.12140299998,111937.77213
1672571340,A,283712.347432,209415.74022099996
1672571340,B,104136.485288,47229.526726
1672571340,C,117312.334055,118699.46427299999
1672571400,A,261752.09666899996,206879.386338
1672571400,B,86989.24097,45592.325017
1672571400,C,95369.59104699997,116995.757635
1672571460,A,236928.94679199997,203308.429224
1672571460,B,67790.591164,43273.17372700001
1672571460,C,70839.055913,114502.64965999998
1672571520,A,220429.34240100003,202593.96289700002
1672571520,B,54621.833965000005,42805.48559900001
1672571520,C,53964.45806599999,114198.284056
1672571580,A,236077.498079,209919.050751
1672571580,B,65458.628374,47575.41957799999
1672571580,C,67631.271728,119893.35248399999
1672571640,A,212186.422278,202720.89791500004
1672571640,B,47924.35526199999,42884.925257
1672571640,C,45369.001378999994,114441.922655
1672571700,A,186707.209169,197089.24062399997
1672571700,B,28726.211592,39202.982161
1672571700,C,20932.250308000006,110291.734937
1672571760,A,124141.60785700001,199425.82387199998
1672571760,B,-22385.842296000006,40631.936729
1672571760,C,-44609.18497400001,113324.71075099999
1672571820,A,83720.67621399999,206384.240583
1672571820,B,-56708.776168,45061.874602
1672571820,C,-88724.94162700002,119799.37807999998
1672571880,A,74240.191446,203361.020822
1672571880,B,-63608.156038,43069.072967
1672571880,C,-97452.17556900004,117505.07956399999
1672571940,A,77402.80698099994,206609.77485200003
1672571940,B,-61857.763943,45190.959457000004
1672571940,C,-95312.53814799998,120108.433083
1672572000,A,45483.959131999996,211964.785032
1672572000,B,-88891.896904,48572.84728900001
1672572000,C,-130011.898567,125150.46385699998
1672572060,A,-10046.663211999992,205796.259879
1672572060,B,-132088.353127,44348.20678499997
1672572060,C,-184961.75945400007,121233.6329259999
1672572120,A,34889.67070799999,212493.003834
1672572120,B,-97553.563595,48878.77152000001
1672572120,C,-141086.08518299996,125802.57430000001
1672572180,A,77427.21395699999,211425.967105
1672572180,B,-63020.54828000001,48322.30328
1672572180,C,-96943.49305599999,124059.14568800002
1672572240,A,97709.18704699997,214400.75282700002
1672572240,B,-47398.70549900003,50311.464949999965
1672572240,C,-77064.54595100001,126096.58667599999
1672572300,A,177049.026679,216120.09999799996
1672572300,B,16210.338375999996,51575.351728
1672572300,C,4289.114722000006,125990.437264
1672572360,A,177004.024993,209836.02592
1672572360,B,17725.220047,47487.051373
1672572360,C,6427.906563999994,120862.28589300001
1672572420,A,184903.544775,210363.39076200005
1672572420,B,23977.117978,47838.183546
1672572420,C,14422.982569999998,121149.39017
1672572480,A,142578.21532599998,208009.01997200004
1672572480,B,-9624.658088,46249.72016199999
1672572480,C,-28541.895207000012,120002.368912
1672572540,A,82019.14506299993,210545.67911700002
1672572540,B,-59102.97436300003,47763.01930699999
1672572540,C,-91910.42486899998,123245.906518
1672572600,A,33888.869073,211345.41819499998
1672572600,B,-98079.013658,48129.57674799998
1672572600,C,-141724.37988700002,124880.75637599998
1672572660,A,36657.36765599999,215808.060138
1672572660,B,-96940.13455899998,51040.288770000014
1672572660,C,-140401.07672300006,128492.86746899995
1672572720,A,21318.1375,227524.263027
1672572720,B,-112141.638488,58599.055804
1672572720,C,-160145.93017700003,138462.13387999998
1672572780,A,961.9387169999495,234093.090643
1672572780,B,-130111.38288299998,62785.42833399998
1672572780,C,-183256.119012,144321.695614
1672572840,A,1132.6163380000019,238406.62078000003
1672572840,B,-131016.00951099997,65588.82125200001
1672572840,C,-184532.352325,147873.618018
1672572900,A,24933.33552400002,237538.81951799997
1672572900,B,-111658.620344,65121.440567
1672572900,C,-159819.976063,146629.73225800003
1672572960,A,-30144.834408000002,236462.358667
1672572960,B,-155695.170739,64184.39638499999
1672572960,C,-215932.44985600002,146977.85207899995
1672573020,A,-58061.48192999999,236862.29498299997
1672573020,B,-178223.463339,64304.70939399997
1672573020,C,-244639.17621600005,147953.651659
1672573080,A,-38021.38669500001,231803.178017
1672573080,B,-160901.961351,61119.18400699999
1672573080,C,-222434.36507200002,143308.8468099999
